"Gender","Age Groups","Date","Veterans"
"Male","70-74","9/30/2037"," 2,410"
"Male","75-79","9/30/2037"," 2,437"
"Male","80-84","9/30/2037"," 2,055"
"Male","85+","9/30/2037"," 3,288"
"Male","20 <","9/30/2037"," 209"
"Male","20-24","9/30/2037"," 7,519"
"Male","25-29","9/30/2037"," 24,833"
"Male","30-34","9/30/2037"," 34,496"
"Male","35-39","9/30/2037"," 39,279"
"Male","40-44","9/30/2037"," 48,009"
"Male","45-49","9/30/2037"," 57,643"
"Male","50-54","9/30/2037"," 65,162"
"Male","55-59","9/30/2037"," 63,583"
"Male","60-64","9/30/2037"," 52,190"
"Male","65-69","9/30/2037"," 54,859"
"Male","70-74","9/30/2037"," 50,242"
"Male","75-79","9/30/2037"," 44,284"
"Male","80-84","9/30/2037"," 32,948"
"Male","85+","9/30/2037"," 45,663"
"Male","20 <","9/30/2037"," 108"
"Male","20-24","9/30/2037"," 4,241"
"Male","25-29","9/30/2037"," 14,832"
"Male","30-34","9/30/2037"," 21,089"
"Male","35-39","9/30/2037"," 23,881"
"Male","40-44","9/30/2037"," 27,563"
"Male","45-49","9/30/2037"," 31,991"
"Male","50-54","9/30/2037"," 36,008"
"Male","55-59","9/30/2037"," 36,095"
"Male","60-64","9/30/2037"," 31,101"
"Male","65-69","9/30/2037"," 34,443"
"Male","70-74","9/30/2037"," 33,506"
"Male","75-79","9/30/2037"," 31,627"
"Male","80-84","9/30/2037"," 25,299"
"Male","85+","9/30/2037"," 38,258"
"Male","20 <","9/30/2037"," 22"
"Male","20-24","9/30/2037"," 884"
"Male","25-29","9/30/2037"," 3,099"
"Male","30-34","9/30/2037"," 4,592"
"Male","35-39","9/30/2037"," 5,394"
"Male","40-44","9/30/2037"," 6,378"
"Male","45-49","9/30/2037"," 7,784"
"Male","50-54","9/30/2037"," 9,327"
"Male","55-59","9/30/2037"," 9,651"
"Male","60-64","9/30/2037"," 8,564"
"Male","65-69","9/30/2037"," 9,689"
"Male","70-74","9/30/2037"," 9,631"
"Male","75-79","9/30/2037"," 9,379"
"Male","80-84","9/30/2037"," 7,825"
"Male","85+","9/30/2037"," 12,592"
"Male","20 <","9/30/2037"," 37"
"Male","20-24","9/30/2037"," 1,735"
"Male","25-29","9/30/2037"," 5,796"
"Male","30-34","9/30/2037"," 8,101"
"Male","35-39","9/30/2037"," 9,031"
"Male","40-44","9/30/2037"," 10,196"
"Male","45-49","9/30/2037"," 12,021"
"Male","50-54","9/30/2037"," 14,281"
"Male","55-59","9/30/2037"," 15,327"
"Male","60-64","9/30/2037"," 14,684"
"Male","65-69","9/30/2037"," 17,891"
"Male","70-74","9/30/2037"," 18,981"
"Male","75-79","9/30/2037"," 19,444"
"Male","80-84","9/30/2037"," 16,810"
"Male","85+","9/30/2037"," 27,905"
"Male","20 <","9/30/2037"," 8"
"Male","20-24","9/30/2037"," 544"
"Male","25-29","9/30/2037"," 1,795"
"Male","30-34","9/30/2037"," 2,654"
"Male","35-39","9/30/2037"," 3,192"
"Male","40-44","9/30/2037"," 3,829"
"Male","45-49","9/30/2037"," 4,620"
"Male","50-54","9/30/2037"," 5,348"
"Male","55-59","9/30/2037"," 5,136"
"Male","60-64","9/30/2037"," 4,023"
"Male","65-69","9/30/2037"," 4,031"
"Male","70-74","9/30/2037"," 3,562"
"Male","75-79","9/30/2037"," 3,102"
"Male","80-84","9/30/2037"," 2,340"
"Male","85+","9/30/2037"," 3,360"
"Female","20 <","9/30/2037"," 32"
"Female","20-24","9/30/2037"," 815"
"Female","25-29","9/30/2037"," 1,793"
"Female","30-34","9/30/2037"," 2,461"
"Female","35-39","9/30/2037"," 3,169"
"Female","40-44","9/30/2037"," 3,763"
"Female","45-49","9/30/2037"," 4,340"
"Female","50-54","9/30/2037"," 5,545"
"Female","55-59","9/30/2037"," 7,001"
"Female","60-64","9/30/2037"," 7,004"
"Female","65-69","9/30/2037"," 7,878"
"Female","70-74","9/30/2037"," 6,785"
"Female","75-79","9/30/2037"," 5,436"
"Female","80-84","9/30/2037"," 3,450"
"Female","85+","9/30/2037"," 2,346"
"Female","20 <","9/30/2037"," 12"
"Female","20-24","9/30/2037"," 285"
"Female","25-29","9/30/2037"," 569"
"Female","30-34","9/30/2037"," 788"
"Female","35-39","9/30/2037"," 1,009"
"Female","40-44","9/30/2037"," 1,157"
"Female","45-49","9/30/2037"," 1,219"
"Female","50-54","9/30/2037"," 1,380"
"Female","55-59","9/30/2037"," 1,554"
"Female","60-64","9/30/2037"," 1,343"
"Female","65-69","9/30/2037"," 1,347"
"Female","70-74","9/30/2037"," 1,063"
"Female","75-79","9/30/2037"," 778"
"Female","80-84","9/30/2037"," 461"
"Female","85+","9/30/2037"," 339"
"Female","20 <","9/30/2037"," 53"
"Female","20-24","9/30/2037"," 1,073"
"Female","25-29","9/30/2037"," 2,238"
"Female","30-34","9/30/2037"," 3,152"
"Female","35-39","9/30/2037"," 4,281"
"Female","40-44","9/30/2037"," 5,234"
"Female","45-49","9/30/2037"," 6,091"
"Female","50-54","9/30/2037"," 7,638"
"Female","55-59","9/30/2037"," 9,376"
"Female","60-64","9/30/2037"," 9,119"
"Female","65-69","9/30/2037"," 10,137"
"Female","70-74","9/30/2037"," 8,780"
"Female","75-79","9/30/2037"," 7,194"
"Female","80-84","9/30/2037"," 4,782"
"Female","85+","9/30/2037"," 3,704"
"Female","20 <","9/30/2037"," 19"
"Female","20-24","9/30/2037"," 408"
"Female","25-29","9/30/2037"," 899"
"Female","30-34","9/30/2037"," 1,214"
"Female","35-39","9/30/2037"," 1,524"
"Female","40-44","9/30/2037"," 1,799"
"Female","45-49","9/30/2037"," 2,049"
"Female","50-54","9/30/2037"," 2,617"
"Female","55-59","9/30/2037"," 3,347"
"Female","60-64","9/30/2037"," 3,376"
"Female","65-69","9/30/2037"," 3,778"
"Female","70-74","9/30/2037"," 3,315"
"Female","75-79","9/30/2037"," 2,784"
"Female","80-84","9/30/2037"," 1,849"
"Female","85+","9/30/2037"," 1,285"
"Female","20 <","9/30/2037"," 198"
"Female","20-24","9/30/2037"," 4,686"
"Female","25-29","9/30/2037"," 9,318"
"Female","30-34","9/30/2037"," 10,574"
"Female","35-39","9/30/2037"," 11,338"
"Female","40-44","9/30/2037"," 11,988"
"Female","45-49","9/30/2037"," 12,102"
"Female","50-54","9/30/2037"," 13,754"
"Female","55-59","9/30/2037"," 16,574"
"Female","60-64","9/30/2037"," 15,899"
"Female","65-69","9/30/2037"," 17,097"
"Female","70-74","9/30/2037"," 14,630"
"Female","75-79","9/30/2037"," 12,029"
"Female","80-84","9/30/2037"," 7,767"
"Female","85+","9/30/2037"," 5,098"
"Female","20 <","9/30/2037"," 24"
"Female","20-24","9/30/2037"," 661"
"Female","25-29","9/30/2037"," 1,579"
"Female","30-34","9/30/2037"," 2,193"
"Female","35-39","9/30/2037"," 2,741"
"Female","40-44","9/30/2037"," 3,158"
"Female","45-49","9/30/2037"," 3,468"
"Female","50-54","9/30/2037"," 4,260"
"Female","55-59","9/30/2037"," 5,322"
"Female","60-64","9/30/2037"," 5,422"
"Female","65-69","9/30/2037"," 6,179"
"Female","70-74","9/30/2037"," 5,402"
"Female","75-79","9/30/2037"," 4,387"
"Female","80-84","9/30/2037"," 2,815"
"Female","85+","9/30/2037"," 1,977"
"Female","20 <","9/30/2037"," 15"
"Female","20-24","9/30/2037"," 314"
"Female","25-29","9/30/2037"," 580"
"Female","30-34","9/30/2037"," 669"
"Female","35-39","9/30/2037"," 768"
"Female","40-44","9/30/2037"," 856"
"Female","45-49","9/30/2037"," 909"
"Female","50-54","9/30/2037"," 1,104"
"Female","55-59","9/30/2037"," 1,399"
"Female","60-64","9/30/2037"," 1,427"
"Female","65-69","9/30/2037"," 1,623"
"Female","70-74","9/30/2037"," 1,470"
"Female","75-79","9/30/2037"," 1,289"
"Female","80-84","9/30/2037"," 892"
"Female","85+","9/30/2037"," 625"
"Female","20 <","9/30/2037"," 3"
"Female","20-24","9/30/2037"," 84"
"Female","25-29","9/30/2037"," 218"
"Female","30-34","9/30/2037"," 294"
"Female","35-39","9/30/2037"," 355"
"Female","40-44","9/30/2037"," 429"
"Female","45-49","9/30/2037"," 492"
"Female","50-54","9/30/2037"," 650"
"Female","55-59","9/30/2037"," 909"
"Female","60-64","9/30/2037"," 1,032"
"Female","65-69","9/30/2037"," 1,268"
"Female","70-74","9/30/2037"," 1,183"
"Female","75-79","9/30/2037"," 1,025"
"Female","80-84","9/30/2037"," 708"
"Female","85+","9/30/2037"," 555"
"Female","20 <","9/30/2037"," 1"
"Female","20-24","9/30/2037"," 57"
"Female","25-29","9/30/2037"," 117"
"Female","30-34","9/30/2037"," 154"
"Female","35-39","9/30/2037"," 175"
"Female","40-44","9/30/2037"," 202"
"Female","45-49","9/30/2037"," 213"
"Female","50-54","9/30/2037"," 251"
"Female","55-59","9/30/2037"," 328"
"Female","60-64","9/30/2037"," 341"
"Female","65-69","9/30/2037"," 388"
"Female","70-74","9/30/2037"," 335"
"Female","75-79","9/30/2037"," 266"
"Female","80-84","9/30/2037"," 169"
"Female","85+","9/30/2037"," 119"
"Female","20 <","9/30/2037"," 107"
"Female","20-24","9/30/2037"," 2,566"
"Female","25-29","9/30/2037"," 5,602"
"Female","30-34","9/30/2037"," 6,998"
"Female","35-39","9/30/2037"," 8,341"
"Female","40-44","9/30/2037"," 9,640"
"Female","45-49","9/30/2037"," 10,920"
"Female","50-54","9/30/2037"," 14,086"
"Female","55-59","9/30/2037"," 18,501"
"Female","60-64","9/30/2037"," 19,412"
"Female","65-69","9/30/2037"," 22,403"
"Female","70-74","9/30/2037"," 19,688"
"Female","75-79","9/30/2037"," 16,128"
"Female","80-84","9/30/2037"," 10,311"
"Female","85+","9/30/2037"," 7,004"
"Female","20 <","9/30/2037"," 5"
"Female","20-24","9/30/2037"," 142"
"Female","25-29","9/30/2037"," 433"
"Female","30-34","9/30/2037"," 678"
"Female","35-39","9/30/2037"," 905"
"Female","40-44","9/30/2037"," 1,002"
"Female","45-49","9/30/2037"," 1,075"
"Female","50-54","9/30/2037"," 1,252"
"Female","55-59","9/30/2037"," 1,373"
"Female","60-64","9/30/2037"," 1,168"
"Female","65-69","9/30/2037"," 1,176"
"Female","70-74","9/30/2037"," 911"
"Female","75-79","9/30/2037"," 658"
"Female","80-84","9/30/2037"," 365"
"Female","85+","9/30/2037"," 156"
"Female","20 <","9/30/2037"," 87"
"Female","20-24","9/30/2037"," 2,136"
"Female","25-29","9/30/2037"," 4,787"
"Female","30-34","9/30/2037"," 6,280"
"Female","35-39","9/30/2037"," 7,594"
"Female","40-44","9/30/2037"," 8,673"
"Female","45-49","9/30/2037"," 9,679"
"Female","50-54","9/30/2037"," 11,946"
"Female","55-59","9/30/2037"," 14,931"
"Female","60-64","9/30/2037"," 14,910"
"Female","65-69","9/30/2037"," 16,811"
"Female","70-74","9/30/2037"," 14,323"
"Female","75-79","9/30/2037"," 11,179"
"Female","80-84","9/30/2037"," 6,859"
"Female","85+","9/30/2037"," 4,409"
"Female","20 <","9/30/2037"," 22"
"Female","20-24","9/30/2037"," 568"
"Female","25-29","9/30/2037"," 1,018"
"Female","30-34","9/30/2037"," 978"
"Female","35-39","9/30/2037"," 841"
"Female","40-44","9/30/2037"," 980"
"Female","45-49","9/30/2037"," 1,100"
"Female","50-54","9/30/2037"," 1,285"
"Female","55-59","9/30/2037"," 1,610"
"Female","60-64","9/30/2037"," 1,537"
"Female","65-69","9/30/2037"," 1,586"
"Female","70-74","9/30/2037"," 1,309"
"Female","75-79","9/30/2037"," 1,042"
"Female","80-84","9/30/2037"," 651"
"Female","85+","9/30/2037"," 429"
"Female","20 <","9/30/2037"," 23"
"Female","20-24","9/30/2037"," 389"
"Female","25-29","9/30/2037"," 731"
"Female","30-34","9/30/2037"," 824"
"Female","35-39","9/30/2037"," 909"
"Female","40-44","9/30/2037"," 1,045"
"Female","45-49","9/30/2037"," 1,168"
"Female","50-54","9/30/2037"," 1,493"
"Female","55-59","9/30/2037"," 1,951"
"Female","60-64","9/30/2037"," 1,989"
"Female","65-69","9/30/2037"," 2,188"
"Female","70-74","9/30/2037"," 1,892"
"Female","75-79","9/30/2037"," 1,564"
"Female","80-84","9/30/2037"," 1,001"
"Female","85+","9/30/2037"," 628"
"Female","20 <","9/30/2037"," 80"
"Female","20-24","9/30/2037"," 1,618"
"Female","25-29","9/30/2037"," 3,138"
"Female","30-34","9/30/2037"," 3,785"
"Female","35-39","9/30/2037"," 4,433"
"Female","40-44","9/30/2037"," 4,921"
"Female","45-49","9/30/2037"," 5,267"
"Female","50-54","9/30/2037"," 6,308"
"Female","55-59","9/30/2037"," 7,699"
"Female","60-64","9/30/2037"," 7,432"
"Female","65-69","9/30/2037"," 8,065"
"Female","70-74","9/30/2037"," 6,852"
"Female","75-79","9/30/2037"," 5,572"
"Female","80-84","9/30/2037"," 3,549"
"Female","85+","9/30/2037"," 1,948"
"Female","20 <","9/30/2037"," 40"
"Female","20-24","9/30/2037"," 749"
"Female","25-29","9/30/2037"," 1,525"
"Female","30-34","9/30/2037"," 1,942"
"Female","35-39","9/30/2037"," 2,356"
"Female","40-44","9/30/2037"," 2,584"
"Female","45-49","9/30/2037"," 2,703"
"Female","50-54","9/30/2037"," 3,334"
"Female","55-59","9/30/2037"," 4,386"
"Female","60-64","9/30/2037"," 4,629"
"Female","65-69","9/30/2037"," 5,273"
"Female","70-74","9/30/2037"," 4,740"
"Female","75-79","9/30/2037"," 4,104"
"Female","80-84","9/30/2037"," 2,724"
"Female","85+","9/30/2037"," 1,660"
"Female","20 <","9/30/2037"," 14"
"Female","20-24","9/30/2037"," 381"
"Female","25-29","9/30/2037"," 816"
"Female","30-34","9/30/2037"," 1,043"
"Female","35-39","9/30/2037"," 1,273"
"Female","40-44","9/30/2037"," 1,444"
"Female","45-49","9/30/2037"," 1,559"
"Female","50-54","9/30/2037"," 1,885"
"Female","55-59","9/30/2037"," 2,314"
"Female","60-64","9/30/2037"," 2,238"
"Female","65-69","9/30/2037"," 2,404"
"Female","70-74","9/30/2037"," 2,087"
"Female","75-79","9/30/2037"," 1,792"
"Female","80-84","9/30/2037"," 1,178"
"Female","85+","9/30/2037"," 614"
"Female","20 <","9/30/2037"," 6"
"Female","20-24","9/30/2037"," 112"
"Female","25-29","9/30/2037"," 295"
"Female","30-34","9/30/2037"," 447"
"Female","35-39","9/30/2037"," 586"
"Female","40-44","9/30/2037"," 610"
"Female","45-49","9/30/2037"," 579"
"Female","50-54","9/30/2037"," 574"
"Female","55-59","9/30/2037"," 548"
"Female","60-64","9/30/2037"," 395"
"Female","65-69","9/30/2037"," 349"
"Female","70-74","9/30/2037"," 252"
"Female","75-79","9/30/2037"," 173"
"Female","80-84","9/30/2037"," 97"
"Female","85+","9/30/2037"," 64"
"Female","20 <","9/30/2037"," 22"
"Female","20-24","9/30/2037"," 554"
"Female","25-29","9/30/2037"," 1,148"
"Female","30-34","9/30/2037"," 1,426"
"Female","35-39","9/30/2037"," 1,717"
"Female","40-44","9/30/2037"," 2,012"
"Female","45-49","9/30/2037"," 2,257"
"Female","50-54","9/30/2037"," 2,727"
"Female","55-59","9/30/2037"," 3,245"
"Female","60-64","9/30/2037"," 3,014"
"Female","65-69","9/30/2037"," 3,197"
"Female","70-74","9/30/2037"," 2,685"
"Female","75-79","9/30/2037"," 2,161"
"Female","80-84","9/30/2037"," 1,384"
"Female","85+","9/30/2037"," 912"
"Female","20 <","9/30/2037"," 30"
"Female","20-24","9/30/2037"," 660"
"Female","25-29","9/30/2037"," 1,282"
"Female","30-34","9/30/2037"," 1,641"
"Female","35-39","9/30/2037"," 1,966"
"Female","40-44","9/30/2037"," 2,282"
"Female","45-49","9/30/2037"," 2,564"
"Female","50-54","9/30/2037"," 3,234"
"Female","55-59","9/30/2037"," 4,139"
"Female","60-64","9/30/2037"," 4,187"
"Female","65-69","9/30/2037"," 4,656"
"Female","70-74","9/30/2037"," 4,075"
"Female","75-79","9/30/2037"," 3,422"
"Female","80-84","9/30/2037"," 2,215"
"Female","85+","9/30/2037"," 1,303"
"Female","20 <","9/30/2037"," 35"
"Female","20-24","9/30/2037"," 747"
"Female","25-29","9/30/2037"," 1,538"
"Female","30-34","9/30/2037"," 1,884"
"Female","35-39","9/30/2037"," 2,191"
"Female","40-44","9/30/2037"," 2,474"
"Female","45-49","9/30/2037"," 2,711"
"Female","50-54","9/30/2037"," 3,344"
"Female","55-59","9/30/2037"," 4,225"
"Female","60-64","9/30/2037"," 4,233"
"Female","65-69","9/30/2037"," 4,721"
"Female","70-74","9/30/2037"," 4,057"
"Female","75-79","9/30/2037"," 3,278"
"Female","80-84","9/30/2037"," 2,082"
"Female","85+","9/30/2037"," 1,301"
"Female","20 <","9/30/2037"," 9"
"Female","20-24","9/30/2037"," 139"
"Female","25-29","9/30/2037"," 279"
"Female","30-34","9/30/2037"," 351"
"Female","35-39","9/30/2037"," 437"
"Female","40-44","9/30/2037"," 516"
"Female","45-49","9/30/2037"," 575"
"Female","50-54","9/30/2037"," 749"
"Female","55-59","9/30/2037"," 1,035"
"Female","60-64","9/30/2037"," 1,151"
"Female","65-69","9/30/2037"," 1,370"
"Female","70-74","9/30/2037"," 1,282"
"Female","75-79","9/30/2037"," 1,150"
"Female","80-84","9/30/2037"," 804"
"Female","85+","9/30/2037"," 607"
"Female","20 <","9/30/2037"," 38"
"Female","20-24","9/30/2037"," 967"
"Female","25-29","9/30/2037"," 2,496"
"Female","30-34","9/30/2037"," 3,468"
"Female","35-39","9/30/2037"," 4,191"
"Female","40-44","9/30/2037"," 4,869"
"Female","45-49","9/30/2037"," 5,407"
"Female","50-54","9/30/2037"," 6,494"
"Female","55-59","9/30/2037"," 7,716"
"Female","60-64","9/30/2037"," 7,306"
"Female","65-69","9/30/2037"," 8,039"
"Female","70-74","9/30/2037"," 6,745"
"Female","75-79","9/30/2037"," 5,157"
"Female","80-84","9/30/2037"," 3,192"
"Female","85+","9/30/2037"," 2,425"
"Female","20 <","9/30/2037"," 36"
"Female","20-24","9/30/2037"," 649"
"Female","25-29","9/30/2037"," 1,211"
"Female","30-34","9/30/2037"," 1,411"
"Female","35-39","9/30/2037"," 1,608"
"Female","40-44","9/30/2037"," 1,806"
"Female","45-49","9/30/2037"," 2,002"
"Female","50-54","9/30/2037"," 2,436"
"Female","55-59","9/30/2037"," 2,975"
"Female","60-64","9/30/2037"," 2,864"
"Female","65-69","9/30/2037"," 3,136"
"Female","70-74","9/30/2037"," 2,742"
"Female","75-79","9/30/2037"," 2,345"
"Female","80-84","9/30/2037"," 1,598"
"Female","85+","9/30/2037"," 1,108"
"Female","20 <","9/30/2037"," 39"
"Female","20-24","9/30/2037"," 779"
"Female","25-29","9/30/2037"," 1,456"
"Female","30-34","9/30/2037"," 1,688"
"Female","35-39","9/30/2037"," 1,912"
"Female","40-44","9/30/2037"," 2,121"
"Female","45-49","9/30/2037"," 2,366"
"Female","50-54","9/30/2037"," 3,094"
"Female","55-59","9/30/2037"," 4,255"
"Female","60-64","9/30/2037"," 4,763"
"Female","65-69","9/30/2037"," 5,771"
"Female","70-74","9/30/2037"," 5,400"
"Female","75-79","9/30/2037"," 4,847"
"Female","80-84","9/30/2037"," 3,355"
"Female","85+","9/30/2037"," 2,083"
"Female","20 <","9/30/2037"," 33"
"Female","20-24","9/30/2037"," 644"
"Female","25-29","9/30/2037"," 1,188"
"Female","30-34","9/30/2037"," 1,384"
"Female","35-39","9/30/2037"," 1,634"
"Female","40-44","9/30/2037"," 1,831"
"Female","45-49","9/30/2037"," 2,015"
"Female","50-54","9/30/2037"," 2,499"
"Female","55-59","9/30/2037"," 3,171"
"Female","60-64","9/30/2037"," 3,170"
"Female","65-69","9/30/2037"," 3,503"
"Female","70-74","9/30/2037"," 3,107"
"Female","75-79","9/30/2037"," 2,697"
"Female","80-84","9/30/2037"," 1,804"
"Female","85+","9/30/2037"," 1,041"
"Female","20 <","9/30/2037"," 31"
"Female","20-24","9/30/2037"," 510"
"Female","25-29","9/30/2037"," 1,078"
"Female","30-34","9/30/2037"," 1,384"
"Female","35-39","9/30/2037"," 1,644"
"Female","40-44","9/30/2037"," 1,951"
"Female","45-49","9/30/2037"," 2,240"
"Female","50-54","9/30/2037"," 2,833"
"Female","55-59","9/30/2037"," 3,511"
"Female","60-64","9/30/2037"," 3,427"
"Female","65-69","9/30/2037"," 3,752"
"Female","70-74","9/30/2037"," 3,195"
"Female","75-79","9/30/2037"," 2,572"
"Female","80-84","9/30/2037"," 1,630"
"Female","85+","9/30/2037"," 1,073"
"Female","20 <","9/30/2037"," 38"
"Female","20-24","9/30/2037"," 805"
"Female","25-29","9/30/2037"," 1,716"
"Female","30-34","9/30/2037"," 2,189"
"Female","35-39","9/30/2037"," 2,608"
"Female","40-44","9/30/2037"," 2,985"
"Female","45-49","9/30/2037"," 3,325"
"Female","50-54","9/30/2037"," 4,219"
"Female","55-59","9/30/2037"," 5,490"
"Female","60-64","9/30/2037"," 5,695"
"Female","65-69","9/30/2037"," 6,491"
"Female","70-74","9/30/2037"," 5,752"
"Female","75-79","9/30/2037"," 4,843"
"Female","80-84","9/30/2037"," 3,147"
"Female","85+","9/30/2037"," 1,861"
"Female","20 <","9/30/2037"," 8"
"Female","20-24","9/30/2037"," 166"
"Female","25-29","9/30/2037"," 337"
"Female","30-34","9/30/2037"," 452"
"Female","35-39","9/30/2037"," 602"
"Female","40-44","9/30/2037"," 699"
"Female","45-49","9/30/2037"," 767"
"Female","50-54","9/30/2037"," 971"
"Female","55-59","9/30/2037"," 1,251"
"Female","60-64","9/30/2037"," 1,273"
"Female","65-69","9/30/2037"," 1,413"
"Female","70-74","9/30/2037"," 1,243"
"Female","75-79","9/30/2037"," 1,050"
"Female","80-84","9/30/2037"," 685"
"Female","85+","9/30/2037"," 404"
"Female","20 <","9/30/2037"," 5"
"Female","20-24","9/30/2037"," 273"
"Female","25-29","9/30/2037"," 619"
"Female","30-34","9/30/2037"," 772"
"Female","35-39","9/30/2037"," 897"
"Female","40-44","9/30/2037"," 988"
"Female","45-49","9/30/2037"," 1,032"
"Female","50-54","9/30/2037"," 1,226"
"Female","55-59","9/30/2037"," 1,557"
"Female","60-64","9/30/2037"," 1,589"
"Female","65-69","9/30/2037"," 1,790"
"Female","70-74","9/30/2037"," 1,570"
"Female","75-79","9/30/2037"," 1,300"
"Female","80-84","9/30/2037"," 845"
"Female","85+","9/30/2037"," 553"
"Female","20 <","9/30/2037"," 14"
"Female","20-24","9/30/2037"," 317"
"Female","25-29","9/30/2037"," 774"
"Female","30-34","9/30/2037"," 1,003"
"Female","35-39","9/30/2037"," 1,192"
"Female","40-44","9/30/2037"," 1,403"
"Female","45-49","9/30/2037"," 1,622"
"Female","50-54","9/30/2037"," 2,127"
"Female","55-59","9/30/2037"," 2,795"
"Female","60-64","9/30/2037"," 2,927"
"Female","65-69","9/30/2037"," 3,367"
"Female","70-74","9/30/2037"," 2,999"
"Female","75-79","9/30/2037"," 2,517"
"Female","80-84","9/30/2037"," 1,667"
"Female","85+","9/30/2037"," 1,182"
"Female","20 <","9/30/2037"," 8"
"Female","20-24","9/30/2037"," 96"
"Female","25-29","9/30/2037"," 172"
"Female","30-34","9/30/2037"," 197"
"Female","35-39","9/30/2037"," 241"
"Female","40-44","9/30/2037"," 299"
"Female","45-49","9/30/2037"," 356"
"Female","50-54","9/30/2037"," 506"
"Female","55-59","9/30/2037"," 743"
"Female","60-64","9/30/2037"," 860"
"Female","65-69","9/30/2037"," 1,035"
"Female","70-74","9/30/2037"," 981"
"Female","75-79","9/30/2037"," 894"
"Female","80-84","9/30/2037"," 622"
"Female","85+","9/30/2037"," 429"
"Female","20 <","9/30/2037"," 34"
"Female","20-24","9/30/2037"," 696"
"Female","25-29","9/30/2037"," 1,401"
"Female","30-34","9/30/2037"," 1,644"
"Female","35-39","9/30/2037"," 1,813"
"Female","40-44","9/30/2037"," 1,953"
"Female","45-49","9/30/2037"," 2,047"
"Female","50-54","9/30/2037"," 2,402"
"Female","55-59","9/30/2037"," 2,925"
"Female","60-64","9/30/2037"," 2,861"
"Female","65-69","9/30/2037"," 3,183"
"Female","70-74","9/30/2037"," 2,837"
"Female","75-79","9/30/2037"," 2,477"
"Female","80-84","9/30/2037"," 1,727"
"Female","85+","9/30/2037"," 1,232"
"Female","20 <","9/30/2037"," 22"
"Female","20-24","9/30/2037"," 408"
"Female","25-29","9/30/2037"," 819"
"Female","30-34","9/30/2037"," 1,053"
"Female","35-39","9/30/2037"," 1,297"
"Female","40-44","9/30/2037"," 1,588"
"Female","45-49","9/30/2037"," 1,874"
"Female","50-54","9/30/2037"," 2,389"
"Female","55-59","9/30/2037"," 2,961"
"Female","60-64","9/30/2037"," 2,907"
"Female","65-69","9/30/2037"," 3,261"
"Female","70-74","9/30/2037"," 2,828"
"Female","75-79","9/30/2037"," 2,294"
"Female","80-84","9/30/2037"," 1,512"
"Female","85+","9/30/2037"," 1,205"
"Female","20 <","9/30/2037"," 88"
"Female","20-24","9/30/2037"," 1,629"
"Female","25-29","9/30/2037"," 3,184"
"Female","30-34","9/30/2037"," 3,690"
"Female","35-39","9/30/2037"," 4,074"
"Female","40-44","9/30/2037"," 4,399"
"Female","45-49","9/30/2037"," 4,640"
"Female","50-54","9/30/2037"," 5,560"
"Female","55-59","9/30/2037"," 6,941"
"Female","60-64","9/30/2037"," 6,970"
"Female","65-69","9/30/2037"," 7,903"
"Female","70-74","9/30/2037"," 7,038"
"Female","75-79","9/30/2037"," 5,992"
"Female","80-84","9/30/2037"," 4,067"
"Female","85+","9/30/2037"," 2,962"
"Female","20 <","9/30/2037"," 60"
"Female","20-24","9/30/2037"," 1,700"
"Female","25-29","9/30/2037"," 3,904"
"Female","30-34","9/30/2037"," 5,053"
"Female","35-39","9/30/2037"," 6,048"
"Female","40-44","9/30/2037"," 6,912"
"Female","45-49","9/30/2037"," 7,677"
"Female","50-54","9/30/2037"," 9,621"
"Female","55-59","9/30/2037"," 12,446"
"Female","60-64","9/30/2037"," 12,966"
"Female","65-69","9/30/2037"," 15,051"
"Female","70-74","9/30/2037"," 13,279"
"Female","75-79","9/30/2037"," 10,833"
"Female","80-84","9/30/2037"," 7,017"
"Female","85+","9/30/2037"," 5,017"
"Female","20 <","9/30/2037"," 4"
"Female","20-24","9/30/2037"," 185"
"Female","25-29","9/30/2037"," 430"
"Female","30-34","9/30/2037"," 558"
"Female","35-39","9/30/2037"," 654"
"Female","40-44","9/30/2037"," 695"
"Female","45-49","9/30/2037"," 699"
"Female","50-54","9/30/2037"," 779"
"Female","55-59","9/30/2037"," 902"
"Female","60-64","9/30/2037"," 811"
"Female","65-69","9/30/2037"," 815"
"Female","70-74","9/30/2037"," 661"
"Female","75-79","9/30/2037"," 518"
"Female","80-84","9/30/2037"," 317"
"Female","85+","9/30/2037"," 178"
"Female","20 <","9/30/2037"," 75"
"Female","20-24","9/30/2037"," 1,329"
"Female","25-29","9/30/2037"," 2,527"
"Female","30-34","9/30/2037"," 2,991"
"Female","35-39","9/30/2037"," 3,514"
"Female","40-44","9/30/2037"," 3,948"
"Female","45-49","9/30/2037"," 4,309"
"Female","50-54","9/30/2037"," 5,439"
"Female","55-59","9/30/2037"," 7,164"
"Female","60-64","9/30/2037"," 7,598"
"Female","65-69","9/30/2037"," 8,813"
"Female","70-74","9/30/2037"," 7,968"
"Female","75-79","9/30/2037"," 6,898"
"Female","80-84","9/30/2037"," 4,603"
"Female","85+","9/30/2037"," 2,746"
"Female","20 <","9/30/2037"," 44"
"Female","20-24","9/30/2037"," 870"
"Female","25-29","9/30/2037"," 1,785"
"Female","30-34","9/30/2037"," 2,276"
"Female","35-39","9/30/2037"," 2,739"
"Female","40-44","9/30/2037"," 3,196"
